YEAR;MONTH;DAY;DAY_OF_WEEK;AIRLINE;FLIGHT_NUMBER;SCHEDULED_DEPARTURE;DEPARTURE_TIME;DEPARTURE_DELAY;TAXI_OUT;WHEELS_OFF;SCHEDULED_TIME;ELAPSED_TIME;AIR_TIME;DIST5E;WHEELS_ON;TAXI_IN;SCHEDULED_ARRIVAL;ARRIVAL_TIME;ARRIVAL_DELAY
2015;1;2;5;6;1228;1200;1202;2;14;1216;276;287;256;1620;1432;17;1436;1449;13
2015;1;2;5;6;1242;1200;1200;0;11;1211;255;246;211;1744;1742;24;1815;1806;-9
2015;1;2;5;3;749;1200;1228;28;14;1242;119;108;88;541;1410;6;1359;1416;17
2015;1;2;5;3;1700;1200;1153;-7;9;1202;87;72;60;361;1302;3;1327;1305;-22
2015;1;2;5;3;2007;1200;1159;-1;12;1211;157;158;130;993;1421;16;1437;1437;0
2015;1;2;5;3;2063;1200;1158;-2;21;1219;115;116;90;590;1349;5;1355;1354;-1
2015;1;2;5;3;2179;1200;1153;-7;11;1204;80;60;46;214;1250;3;1320;1253;-27
2015;1;2;5;14;327;1200;1200;0;20;1220;355;333;304;2342;1424;9;1455;1433;-22
2015;1;2;5;14;878;1200;1208;8;12;1220;180;173;155;1246;1655;6;1700;1701;1
2015;1;2;5;13;4483;1200;1207;7;10;1217;100;94;80;569;1337;4;1340;1341;1
2015;1;2;5;13;1902;1200;1159;-1;19;1218;125;120;95;646;1253;6;1305;1259;-6
2015;1;2;5;13;1010;1200;1203;3;7;1210;130;110;93;651;1243;10;1310;1253;-17
2015;1;2;5;13;23;1200;1215;15;10;1225;65;63;50;239;1315;3;1305;1318;13
2015;1;2;5;13;454;1200;1156;-4;9;1205;50;42;29;181;1234;4;1250;1238;-12
2015;1;2;5;13;4375;1200;1156;-4;12;1208;125;117;99;562;1247;6;1305;1253;-12
2015;1;2;5;13;264;1200;1159;-1;18;1217;130;130;108;601;1305;4;1310;1309;-1
2015;1;2;5;13;378;1200;1158;-2;20;1218;270;288;263;1605;1441;5;1430;1446;16
2015;1;2;5;13;24;1200;1207;7;12;1219;55;54;38;239;1257;4;1255;1301;6
2015;1;2;5;13;3660;1200;1213;13;6;1219;60;60;50;237;1309;4;1300;1313;13
2015;1;2;5;13;12;1200;1226;26;9;1235;165;147;133;986;1248;5;1245;1253;8
2015;1;2;5;13;740;1200;1211;11;12;1223;210;197;180;1521;1723;5;1730;1728;-2
2015;1;2;5;13;158;1200;;;;;65;;;251;;;1305;;
2015;1;2;5;13;1712;1200;1157;-3;16;1213;150;136;116;998;1509;4;1530;1513;-17
2015;1;2;5;13;431;1200;1155;-5;14;1209;190;192;171;1072;1500;7;1510;1507;-3
2015;1;2;5;13;3328;1200;1158;-2;7;1205;100;94;83;452;1328;4;1340;1332;-8
2015;1;2;5;13;371;1200;1313;73;7;1320;175;160;147;1033;1547;6;1455;1553;58
2015;1;2;5;13;1730;1200;1226;26;10;1236;80;79;63;386;1339;6;1320;1345;25
2015;1;2;5;2;1309;1200;1234;34;9;1243;125;121;104;813;1527;8;1505;1535;30
2015;1;2;5;2;1278;1200;1244;44;11;1255;180;181;158;986;1433;12;1400;1445;45
2015;1;2;5;2;2230;1200;1219;19;10;1229;65;49;33;190;1302;6;1305;1308;3
2015;1;2;5;2;2317;1200;1155;-5;12;1207;180;173;154;1120;1341;7;1400;1348;-12
2015;1;2;5;1;325;1200;1216;16;9;1225;119;123;108;697;1413;6;1359;1419;20
2015;1;2;5;1;460;1200;1158;-2;13;1211;149;137;121;954;1412;3;1429;1415;-14
2015;1;2;5;1;643;1200;1157;-3;15;1212;187;189;167;1107;1359;7;1407;1406;-1
2015;1;2;5;1;677;1200;1157;-3;13;1210;174;167;150;1024;1340;4;1354;1344;-10
2015;1;2;5;1;818;1200;1230;30;12;1242;307;289;271;2404;1913;6;1907;1919;12
2015;1;2;5;1;872;1200;1152;-8;21;1213;400;385;359;2874;1712;5;1740;1717;-23
2015;1;2;5;8;416;1200;1159;-1;16;1215;330;331;304;2586;2019;11;2030;2030;0
2015;1;2;5;2;1462;1200;1225;25;12;1237;161;156;137;1121;1554;7;1541;1601;20
2015;1;2;5;4;1965;1200;1158;-2;10;1208;181;154;136;1076;1424;8;1501;1432;-29
2015;1;2;5;4;445;1200;1155;-5;19;1214;157;158;131;760;1425;8;1437;1433;-4
2015;1;2;5;4;781;1200;1206;6;23;1229;168;165;133;762;1442;9;1448;1451;3
2015;1;2;5;4;1097;1200;1212;12;19;1231;284;278;256;2239;1947;3;1944;1950;6
2015;1;2;5;4;1105;1200;1214;14;15;1229;410;405;380;2994;1549;10;1550;1559;9
2015;1;2;5;4;1109;1200;1214;14;15;1229;193;167;146;1127;1455;6;1513;1501;-12
2015;1;2;5;4;1170;1200;1231;31;23;1254;255;249;222;1995;1936;4;1915;1940;25
2015;1;2;5;4;1174;1200;1153;-7;19;1212;196;178;150;1035;1442;9;1516;1451;-25
2015;1;2;5;4;1353;1200;1155;-5;17;1212;75;74;44;271;1356;13;1415;1409;-6
2015;1;2;5;4;1412;1200;1157;-3;24;1221;75;70;38;214;1359;8;1415;1407;-8
2015;1;2;5;4;1539;1200;1159;-1;17;1216;120;125;101;547;1357;7;1400;1404;4
2015;1;2;5;4;1672;1200;1156;-4;15;1211;120;120;92;731;1443;13;1500;1456;-4
2015;1;2;5;4;2219;1200;1158;-2;13;1211;196;174;158;1020;1349;3;1416;1352;-24
2015;1;2;5;4;2317;1200;1156;-4;14;1210;274;258;239;1749;1309;5;1334;1314;-20
2015;1;2;5;4;2357;1200;1157;-3;18;1215;73;68;43;237;1158;7;1213;1205;-8
2015;1;2;5;4;2393;1200;1210;10;13;1223;120;112;96;528;1259;3;1300;1302;2
2015;1;2;5;4;2446;1200;1154;-6;14;1208;115;102;85;581;1333;3;1355;1336;-19
2015;1;2;5;4;2467;1200;1215;15;12;1227;105;93;73;432;1340;8;1345;1348;3
2015;1;2;5;4;2525;1200;1211;11;14;1225;150;139;118;950;1423;7;1430;1430;0
2015;1;2;5;4;2535;1200;1157;-3;19;1216;166;160;134;1183;1530;7;1546;1537;-9
2015;1;2;5;10;4567;1200;1156;-4;19;1215;202;211;188;1092;1423;4;1422;1427;5
2015;1;2;5;10;4976;1200;1158;-2;13;1211;83;67;53;399;1304;1;1323;1305;-18
2015;1;2;5;10;5027;1200;1157;-3;10;1207;121;122;103;722;1350;9;1401;1359;-2
2015;1;2;5;10;4909;1200;1156;-4;26;1222;108;121;91;474;1353;4;1348;1357;9
2015;1;2;5;10;5169;1200;1156;-4;13;1209;75;57;41;231;1250;3;1315;1253;-22
2015;1;2;5;10;5454;1200;1149;-11;9;1158;61;42;25;120;1223;8;1301;1231;-30
2015;1;2;5;10;5527;1200;1156;-4;34;1230;71;87;49;238;1319;4;1311;1323;12
2015;1;2;5;12;1245;1200;1156;-4;11;1207;80;97;78;432;1325;8;1320;1333;13
2015;1;2;5;11;3418;1200;1155;-5;19;1214;158;147;123;764;1317;5;1338;1322;-16
2015;1;2;5;11;3623;1200;1156;-4;24;1220;43;59;25;102;1245;10;1243;1255;12
2015;1;2;5;5;816;1200;1236;36;8;1244;108;94;77;629;1501;9;1448;1510;22
2015;1;2;5;9;2602;1200;1203;3;21;1224;135;132;102;715;1306;9;1315;1315;0
2015;1;2;5;9;7411;1200;1152;-8;15;1207;85;81;61;306;1308;5;1325;1313;-12
2015;1;2;5;9;3485;1200;1153;-7;12;1205;125;123;106;689;1251;5;1305;1256;-9
2015;1;2;5;9;4571;1200;1152;-8;10;1202;71;65;47;229;1249;8;1311;1257;-14
2015;1;2;5;9;6325;1200;1225;25;10;1235;57;46;28;109;1303;8;1257;1311;14
2015;1;2;5;6;883;1201;1158;-3;8;1206;212;216;196;1235;1422;12;1433;1434;1
2015;1;2;5;4;431;1201;1159;-2;13;1212;223;200;182;1598;1614;5;1644;1619;-25
2015;1;2;5;4;858;1201;1211;10;14;1225;303;290;270;1927;1355;6;1404;1401;-3
2015;1;2;5;4;1719;1201;1158;-3;14;1212;309;286;264;1979;1336;8;1410;1344;-26
2015;1;2;5;7;313;1201;1156;-5;15;1211;39;47;28;102;1239;4;1240;1243;3
2015;1;2;5;10;5799;1201;1155;-6;16;1211;82;97;68;351;1319;13;1323;1332;9
2015;1;2;5;9;5605;1201;1219;18;31;1250;49;68;32;125;1322;5;1250;1327;37
2015;1;2;5;10;3946;1202;1205;3;12;1217;231;224;201;1290;1338;11;1353;1349;-4
2015;1;2;5;10;4118;1202;1155;-7;22;1217;120;132;101;488;1358;9;1402;1407;5
2015;1;2;5;6;329;1203;1235;32;13;1248;282;273;249;2133;1857;11;1845;1908;23
2015;1;2;5;8;1002;1203;1207;4;19;1226;174;156;133;1069;1439;4;1457;1443;-14
2015;1;2;5;9;6603;1203;1201;-2;20;1221;103;99;72;507;1333;7;1346;1340;-6
2015;1;2;5;9;4572;1204;1225;21;12;1237;79;67;51;284;1328;4;1323;1332;9
2015;1;2;5;6;1175;1204;1210;6;9;1219;244;274;225;1825;1804;40;1808;1844;36
2015;1;2;5;4;1681;1204;1202;-2;23;1225;101;103;75;507;1340;5;1345;1345;0
2015;1;2;5;10;4712;1204;1217;13;8;1225;120;108;92;631;1357;8;1404;1405;1
2015;1;2;5;7;144;1204;1206;2;8;1214;33;45;25;102;1239;12;1237;1251;14
2015;1;2;5;6;350;1205;1153;-12;18;1211;147;148;124;927;1415;6;1432;1421;-11
2015;1;2;5;6;1437;1205;1236;31;17;1253;282;273;241;1846;1454;15;1447;1509;22
2015;1;2;5;3;485;1205;1153;-12;13;1206;89;96;64;366;1310;19;1334;1329;-5
2015;1;2;5;3;510;1205;1214;9;16;1230;159;153;128;868;1338;9;1344;1347;3
2015;1;2;5;3;758;1205;1206;1;10;1216;116;97;81;678;1437;6;1501;1443;-18
2015;1;2;5;3;853;1205;1157;-8;88;1325;138;199;106;912;1611;5;1523;1616;53
2015;1;2;5;3;863;1205;1251;46;12;1303;94;78;60;427;1403;6;1339;1409;30
2015;1;2;5;3;1936;1205;1157;-8;16;1213;113;102;78;529;1331;8;1358;1339;-19
2015;1;2;5;3;1958;1205;1204;-1;27;1231;133;154;114;857;1425;13;1418;1438;20
2015;1;2;5;3;1972;1205;1201;-4;19;1220;99;97;73;468;1333;5;1344;1338;-6
2015;1;2;5;3;2059;1205;1158;-7;7;1205;98;89;69;430;1314;13;1343;1327;-16
2015;1;2;5;13;3672;1205;1234;29;6;1240;115;121;112;759;1532;3;1500;1535;35
2015;1;2;5;13;834;1205;1204;-1;8;1212;75;76;64;390;1316;4;1320;1320;0
2015;1;2;5;13;2015;1205;1203;-2;8;1211;95;88;66;395;1317;14;1340;1331;-9
2015;1;2;5;13;4815;1205;1207;2;11;1218;70;70;54;325;1312;5;1315;1317;2
2015;1;2;5;13;440;1205;1202;-3;33;1235;240;257;221;1565;1716;3;1705;1719;14
2015;1;2;5;13;2467;1205;1158;-7;13;1211;105;128;103;547;1354;12;1350;1406;16
2015;1;2;5;13;1621;1205;1203;-2;10;1213;270;269;252;1671;1425;7;1435;1432;-3
2015;1;2;5;13;3841;1205;1204;-1;20;1224;150;173;134;711;1338;19;1335;1357;22
2015;1;2;5;13;2500;1205;1204;-1;18;1222;155;148;123;925;1425;7;1440;1432;-8
2015;1;2;5;13;2349;1205;1251;46;11;1302;95;88;68;484;1510;9;1440;1519;39
2015;1;2;5;13;2521;1205;1205;0;12;1217;65;57;43;258;1300;2;1310;1302;-8
2015;1;2;5;13;3665;1205;1306;61;6;1312;75;74;62;370;1514;6;1420;1520;60
2015;1;2;5;13;277;1205;1208;3;12;1220;170;161;144;990;1344;5;1355;1349;-6
2015;1;2;5;13;452;1205;1202;-3;14;1216;140;135;114;861;1410;7;1425;1417;-8
2015;1;2;5;13;1849;1205;1208;3;9;1217;120;106;88;725;1445;9;1505;1454;-11
2015;1;2;5;13;4463;1205;1218;13;8;1226;65;57;44;271;1410;5;1410;1415;5
2015;1;2;5;13;1008;1205;1202;-3;10;1212;95;92;78;377;1330;4;1340;1334;-6
2015;1;2;5;13;2468;1205;1229;24;8;1237;140;126;113;892;1430;5;1425;1435;10
2015;1;2;5;13;2044;1205;1240;35;8;1248;50;46;33;192;1321;5;1255;1326;31
2015;1;2;5;13;1408;1205;1347;102;12;1359;85;73;56;391;1455;5;1330;1500;90
2015;1;2;5;2;326;1205;;;;;115;;;550;;;1400;;
2015;1;2;5;2;278;1205;1204;-1;12;1216;235;228;208;1440;1444;8;1500;1452;-8
2015;1;2;5;8;53;1205;1228;23;11;1239;178;162;148;1028;1507;3;1503;1510;7
2015;1;2;5;8;536;1205;1221;16;10;1231;176;171;156;1118;1507;5;1501;1512;11
2015;1;2;5;8;843;1205;1157;-8;44;1241;103;133;81;444;1402;8;1348;1410;22
2015;1;2;5;8;1129;1205;1224;19;13;1237;193;184;166;1074;1523;5;1518;1528;10
2015;1;2;5;8;903;1205;1252;47;10;1302;208;191;177;1180;1559;4;1533;1603;30
2015;1;2;5;4;2060;1205;1205;0;19;1224;185;169;143;950;1447;7;1510;1454;-16
2015;1;2;5;4;565;1205;1223;18;17;1240;85;83;59;373;1339;7;1330;1346;16
2015;1;2;5;4;1087;1205;1203;-2;15;1218;77;73;53;366;1311;5;1322;1316;-6
2015;1;2;5;4;1096;1205;1201;-4;17;1218;133;128;101;594;1359;10;1418;1409;-9
2015;1;2;5;4;1316;1205;1224;19;14;1238;165;160;136;1199;1654;10;1650;1704;14
2015;1;2;5;4;1458;1205;1203;-2;14;1217;160;151;131;907;1328;6;1345;1334;-11
2015;1;2;5;4;1507;1205;1205;0;14;1219;259;243;222;1590;1401;7;1424;1408;-16
2015;1;2;5;4;1613;1205;1202;-3;13;1215;94;88;69;432;1324;6;1339;1330;-9
2015;1;2;5;4;1767;1205;1158;-7;9;1207;135;126;109;645;1356;8;1420;1404;-16
2015;1;2;5;4;1821;1205;1205;0;12;1217;266;255;239;1671;1416;4;1431;1420;-11
2015;1;2;5;4;1916;1205;1207;2;22;1229;205;204;174;1199;1323;8;1330;1331;1
2015;1;2;5;4;2141;1205;1228;23;13;1241;94;85;68;516;1349;4;1339;1353;14
2015;1;2;5;4;2528;1205;1206;1;11;1217;109;92;74;554;1331;7;1354;1338;-16
2015;1;2;5;4;2644;1205;1200;-5;39;1239;162;178;132;1028;1451;7;1447;1458;11
2015;1;2;5;4;905;1205;1203;-2;10;1213;115;100;87;640;1340;3;1400;1343;-17
2015;1;2;5;8;1512;1205;1409;124;15;1424;171;161;141;1068;1645;5;1456;1650;114
2015;1;2;5;10;5020;1205;1204;-1;13;1217;98;95;79;448;1236;3;1243;1239;-4
2015;1;2;5;10;5060;1205;1200;-5;17;1217;132;113;90;544;1347;6;1417;1353;-24
2015;1;2;5;10;5277;1205;1202;-3;16;1218;65;59;40;207;1258;3;1310;1301;-9
2015;1;2;5;10;6008;1205;1203;-2;16;1219;119;114;94;557;1353;4;1404;1357;-7
2015;1;2;5;11;2967;1205;1220;15;9;1229;180;189;156;925;1405;24;1405;1429;24
2015;1;2;5;11;3119;1205;1159;-6;10;1209;48;44;29;157;1338;5;1353;1343;-10
2015;1;2;5;11;3437;1205;1210;5;10;1220;85;64;42;224;1202;12;1230;1214;-16
2015;1;2;5;11;3448;1205;1231;26;10;1241;110;102;82;501;1303;10;1255;1313;18
2015;1;2;5;11;3656;1205;1252;47;11;1303;60;68;52;229;1355;5;1305;1400;55
2015;1;2;5;5;204;1205;1203;-2;24;1227;180;185;156;1197;1503;5;1505;1508;3
2015;1;2;5;9;5268;1205;1155;-10;12;1207;61;64;49;196;1256;3;1306;1259;-7
2015;1;2;5;9;5392;1205;1158;-7;31;1229;91;98;64;412;1333;3;1336;1336;0
2015;1;2;5;9;5238;1205;1216;11;21;1237;181;182;158;1013;1415;3;1406;1418;12
2015;1;2;5;9;5510;1205;1231;26;12;1243;127;134;105;776;1528;17;1512;1545;33
2015;1;2;5;6;1671;1206;1209;3;24;1233;279;272;243;1739;1436;5;1445;1441;-4
2015;1;2;5;1;65;1206;1127;-39;31;1158;38;67;33;123;1231;3;1244;1234;-10
2015;1;2;5;8;316;1206;1204;-2;16;1220;69;71;51;209;1311;4;1315;1315;0
2015;1;2;5;4;2573;1206;1204;-2;8;1212;117;101;86;591;1238;7;1303;1245;-18
2015;1;2;5;10;4893;1206;1203;-3;24;1227;106;102;70;456;1237;8;1252;1245;-7
2015;1;2;5;10;5098;1206;1205;-1;19;1224;49;46;24;143;1248;3;1255;1251;-4
2015;1;2;5;7;267;1206;1229;23;8;1237;44;50;30;163;1307;12;1250;1319;29
2015;1;2;5;9;5606;1206;1228;22;12;1240;135;111;95;599;1315;4;1321;1319;-2
2015;1;2;5;6;706;1207;1239;32;12;1251;93;77;54;337;1345;11;1340;1356;16
2015;1;2;5;6;1746;1207;1212;5;18;1230;97;94;64;414;1334;12;1344;1346;2
2015;1;2;5;6;1067;1207;1208;1;8;1216;214;207;188;1201;1324;11;1341;1335;-6
2015;1;2;5;10;4614;1207;;;;;97;;;501;;;1444;;
2015;1;2;5;10;5063;1207;1159;-8;11;1210;88;90;72;331;1322;7;1335;1329;-6
2015;1;2;5;10;5243;1207;1200;-7;11;1211;117;110;95;563;1246;4;1304;1250;-14
2015;1;2;5;4;2137;1208;1236;28;16;1252;81;79;59;422;1451;4;1429;1455;26
2015;1;2;5;9;5353;1208;1208;0;6;1214;61;43;28;118;1142;9;1209;1151;-18
2015;1;2;5;8;117;1209;1205;-4;19;1224;73;69;45;187;1309;5;1322;1314;-8
2015;1;2;5;4;755;1209;1208;-1;15;1223;93;84;65;447;1328;4;1342;1332;-10
2015;1;2;5;4;2213;1209;1202;-7;22;1224;91;89;63;442;1327;4;1340;1331;-9
2015;1;2;5;4;2642;1209;1204;-5;16;1220;170;159;134;1074;1434;9;1459;1443;-16
2015;1;2;5;10;5503;1209;1211;2;10;1221;55;59;37;143;1258;12;1304;1310;6
2015;1;2;5;10;5399;1209;1206;-3;10;1216;79;75;61;357;1317;4;1328;1321;-7
2015;1;2;5;10;5963;1209;1201;-8;10;1211;133;145;102;599;1253;33;1322;1326;4
2015;1;2;5;9;4597;1209;1205;-4;11;1216;151;129;104;784;1300;14;1340;1314;-26
2015;1;2;5;9;5543;1209;1203;-6;13;1216;108;101;84;522;1240;4;1257;1244;-13
2015;1;2;5;6;1659;1210;1205;-5;15;1220;131;131;110;854;1510;6;1521;1516;-5
2015;1;2;5;3;1738;1210;1213;3;17;1230;139;144;117;936;1527;10;1529;1537;8
2015;1;2;5;13;1895;1210;1211;1;9;1220;80;81;67;459;1427;5;1430;1432;2
2015;1;2;5;13;4547;1210;;;;;80;;;446;;;1330;;
2015;1;2;5;13;4476;1210;1209;-1;10;1219;80;75;61;371;1320;4;1330;1324;-6
2015;1;2;5;13;1081;1210;1219;9;10;1229;85;86;72;419;1341;4;1335;1345;10
2015;1;2;5;13;633;1210;1209;-1;11;1220;65;67;52;283;1312;4;1315;1316;1
2015;1;2;5;13;1582;1210;1242;32;9;1251;140;138;120;787;1451;9;1430;1500;30
2015;1;2;5;13;2858;1210;1216;6;10;1226;125;123;107;611;1313;6;1315;1319;4
2015;1;2;5;13;2469;1210;1209;-1;10;1219;145;144;130;842;1429;4;1435;1433;-2
2015;1;2;5;13;1654;1210;1226;16;10;1236;150;153;135;1069;1651;8;1640;1659;19
2015;1;2;5;13;547;1210;1229;19;10;1239;185;184;171;1390;1730;3;1715;1733;18
2015;1;2;5;13;2027;1210;1232;22;7;1239;80;76;65;373;1344;4;1330;1348;18
2015;1;2;5;13;315;1210;1248;38;9;1257;190;175;163;1139;1340;3;1320;1343;23
2015;1;2;5;13;1788;1210;1303;53;7;1310;265;250;241;1728;1511;2;1435;1513;38
2015;1;2;5;13;982;1210;1235;25;9;1244;210;191;177;1276;1441;5;1440;1446;6
2015;1;2;5;13;2240;1210;1229;19;16;1245;85;102;75;356;1400;11;1335;1411;36
2015;1;2;5;13;819;1210;1212;2;16;1228;140;139;116;853;1524;7;1530;1531;1
2015;1;2;5;13;1450;1210;1247;37;10;1257;135;131;110;874;1547;11;1525;1558;33
2015;1;2;5;13;1688;1210;1206;-4;15;1221;85;81;62;372;1323;4;1335;1327;-8
2015;1;2;5;13;957;1210;1205;-5;7;1212;60;54;44;296;1256;3;1310;1259;-11
2015;1;2;5;2;157;1210;1216;6;21;1237;250;243;220;1616;1417;2;1420;1419;-1
2015;1;2;5;2;313;1210;1222;12;11;1233;115;113;94;641;1507;8;1505;1515;10
2015;1;2;5;2;1044;1210;1209;-1;16;1225;186;192;153;1197;1558;23;1616;1621;5
2015;1;2;5;2;1053;1210;1221;11;12;1233;230;226;208;1303;1501;6;1500;1507;7
2015;1;2;5;2;1392;1210;1218;8;15;1233;70;74;55;247;1328;4;1320;1332;12
2015;1;2;5;2;1086;1210;1317;67;14;1331;160;164;138;989;1649;12;1550;1701;71
2015;1;2;5;2;1528;1210;1210;0;20;1230;160;172;142;1055;1652;10;1650;1702;12
2015;1;2;5;2;1542;1210;1304;54;16;1320;185;180;159;1303;1659;5;1615;1704;49
2015;1;2;5;2;1661;1210;1224;14;11;1235;180;155;136;985;1351;8;1410;1359;-11
2015;1;2;5;2;1505;1210;1337;87;18;1355;185;175;150;1126;1425;7;1315;1432;77
2015;1;2;5;2;2224;1210;1200;-10;13;1213;225;204;183;1514;1716;8;1755;1724;-31
2015;1;2;5;1;105;1210;1229;19;14;1243;236;234;217;1448;1520;3;1506;1523;17
2015;1;2;5;1;324;1210;1210;0;13;1223;124;117;101;697;1404;3;1414;1407;-7
2015;1;2;5;1;862;1210;1203;-7;17;1220;333;320;298;2562;1918;5;1943;1923;-20
2015;1;2;5;4;1959;1210;1208;-2;13;1221;160;149;128;983;1429;8;1450;1437;-13
2015;1;2;5;4;2028;1210;1209;-1;15;1224;161;152;129;957;1433;8;1451;1441;-10
2015;1;2;5;4;382;1210;1208;-2;18;1226;162;158;135;874;1341;5;1352;1346;-6
2015;1;2;5;4;881;1210;1204;-6;17;1221;179;175;151;1084;1452;7;1509;1459;-10
2015;1;2;5;8;2380;1210;1202;-8;17;1219;62;61;39;200;1258;5;1312;1303;-9
2015;1;2;5;4;1177;1210;1217;7;11;1228;89;88;70;356;1338;7;1339;1345;6
2015;1;2;5;4;1671;1210;1202;-8;22;1224;183;176;140;1089;1444;14;1513;1458;-15
2015;1;2;5;4;1901;1210;1205;-5;15;1220;183;188;161;946;1501;12;1513;1513;0
2015;1;2;5;4;2308;1210;1208;-2;10;1218;80;76;60;321;1318;6;1330;1324;-6
2015;1;2;5;4;2399;1210;1209;-1;11;1220;90;77;61;481;1321;5;1340;1326;-14
2015;1;2;5;10;2527;1210;1224;14;12;1236;110;102;82;539;1358;8;1400;1406;6
2015;1;2;5;10;2569;1210;1206;-4;22;1228;65;68;43;304;1311;3;1315;1314;-1
2015;1;2;5;10;4588;1210;1200;-10;7;1207;89;88;73;376;1320;8;1339;1328;-11
2015;1;2;5;10;4999;1210;1206;-4;15;1221;74;75;57;302;1218;3;1224;1221;-3
2015;1;2;5;10;5082;1210;1204;-6;7;1211;102;94;78;533;1429;9;1452;1438;-14
2015;1;2;5;10;5344;1210;1205;-5;16;1221;63;62;43;227;1304;3;1313;1307;-6
2015;1;2;5;10;5420;1210;1205;-5;9;1214;120;110;96;589;1250;5;1310;1255;-15
2015;1;2;5;11;3256;1210;1227;17;11;1238;120;112;78;557;1356;23;1410;1419;9
2015;1;2;5;11;3342;1210;1240;30;9;1249;155;161;136;785;1405;16;1345;1421;36
2015;1;2;5;11;3627;1210;1207;-3;13;1220;103;108;91;552;1351;4;1353;1355;2
2015;1;2;5;9;4460;1210;1209;-1;12;1221;88;87;66;461;1427;9;1438;1436;-2
2015;1;2;5;9;4462;1210;1208;-2;6;1214;103;80;69;493;1323;5;1353;1328;-25
2015;1;2;5;9;4528;1210;1205;-5;14;1219;89;72;48;235;1407;10;1439;1417;-22
2015;1;2;5;7;258;1210;1204;-6;15;1219;44;48;28;163;1247;5;1254;1252;-2
2015;1;2;5;9;4769;1210;1208;-2;11;1219;115;113;97;601;1356;5;1405;1401;-4
2015;1;2;5;6;1294;1211;1220;9;12;1232;96;85;65;414;1337;8;1347;1345;-2
2015;1;2;5;10;4664;1211;1203;-8;10;1213;91;95;78;374;1331;7;1342;1338;-4
2015;1;2;5;10;5106;1211;1206;-5;13;1219;75;65;48;306;1307;4;1326;1311;-15
2015;1;2;5;8;362;1212;1214;2;15;1229;163;154;133;1035;1442;6;1455;1448;-7
2015;1;2;5;8;570;1212;1212;0;14;1226;186;176;158;1237;1504;4;1518;1508;-10
2015;1;2;5;4;798;1212;1205;-7;8;1213;128;117;97;640;1350;12;1420;1402;-18
2015;1;2;5;4;1118;1212;1212;0;14;1226;123;124;97;813;1503;13;1515;1516;1
2015;1;2;5;4;1218;1212;1241;29;10;1251;137;111;97;760;1428;4;1429;1432;3
2015;1;2;5;4;1512;1212;1206;-6;7;1213;77;64;53;297;1306;4;1329;1310;-19
2015;1;2;5;4;2638;1212;1212;0;16;1228;233;227;205;1749;1853;6;1905;1859;-6
2015;1;2;5;10;4875;1212;1226;14;10;1236;78;67;52;304;1328;5;1330;1333;3
2015;1;2;5;10;5205;1212;1206;-6;14;1220;82;77;59;350;1219;4;1234;1223;-11
2015;1;2;5;10;5535;1212;1211;-1;11;1222;128;132;112;620;1414;9;1420;1423;3
2015;1;2;5;9;5617;1212;1223;11;2;1225;77;79;72;305;1337;5;1329;1342;13
2015;1;2;5;9;6455;1212;1227;15;9;1236;63;52;38;158;1314;5;1315;1319;4
2015;1;2;5;6;1266;1213;1213;0;19;1232;127;118;93;679;1405;6;1420;1411;-9
2015;1;2;5;8;1076;1213;1214;1;22;1236;157;158;131;1072;1447;5;1450;1452;2
2015;1;2;5;10;5066;1213;1214;1;17;1231;86;91;63;453;1434;11;1439;1445;6
2015;1;2;5;10;5985;1213;1213;0;10;1223;82;66;50;265;1213;6;1235;1219;-16
2015;1;2;5;9;4558;1213;1203;-10;10;1213;62;50;34;157;1247;6;1315;1253;-22
2015;1;2;5;6;1496;1214;1236;22;9;1245;389;382;369;2434;1554;4;1543;1558;15
2015;1;2;5;10;5030;1214;1212;-2;13;1225;72;67;49;300;1314;5;1326;1319;-7
2015;1;2;5;10;5500;1214;1203;-11;12;1215;90;83;69;349;1324;2;1344;1326;-18
2015;1;2;5;9;6192;1214;1215;1;22;1237;158;143;116;916;1333;5;1352;1338;-14
2015;1;2;5;9;4609;1214;1222;8;18;1240;71;71;44;236;1324;9;1325;1333;8
2015;1;2;5;6;1648;1215;1239;24;10;1249;219;193;177;1569;1646;6;1654;1652;-2
2015;1;2;5;3;1776;1215;1210;-5;9;1219;73;61;47;280;1306;5;1328;1311;-17
2015;1;2;5;3;2070;1215;1207;-8;24;1231;113;112;77;599;1448;11;1508;1459;-9
2015;1;2;5;3;2072;1215;1204;-11;13;1217;184;178;150;1337;1647;15;1719;1702;-17
2015;1;2;5;14;961;1215;1207;-8;18;1225;95;89;67;447;1332;4;1350;1336;-14
2015;1;2;5;13;2107;1215;1222;7;11;1233;145;145;128;994;1541;6;1540;1547;7
2015;1;2;5;13;206;1215;1212;-3;16;1228;80;86;62;369;1430;8;1435;1438;3
2015;1;2;5;13;1258;1215;1213;-2;7;1220;50;42;31;187;1251;4;1305;1255;-10
2015;1;2;5;13;2599;1215;1224;9;9;1233;170;160;148;1237;1601;3;1605;1604;-1
2015;1;2;5;13;645;1215;1227;12;7;1234;230;224;211;1797;1805;6;1805;1811;6
2015;1;2;5;13;3321;1215;1215;0;11;1226;80;76;61;451;1427;4;1435;1431;-4
2015;1;2;5;13;4748;1215;1230;15;13;1243;220;220;192;1363;1355;15;1355;1410;15
